Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,of,72,74,,,,,0.007138988,0.008407788,0.005857413,0.107168891,0.066687882,0.149083734,0.00260263,0.006625245,0.056742791,0.016993349,0.014590475,0.00285449,0.054792698,0.024155481,0.224618047,0.00895182,0.000915625,0.004527526,0.062300514,0.176649168,0.087922715,0.021543667,0.010361832,0.001465119,0.033973757,0.007819328,0.010371109,0.007013602,0.002291987,0.004047815,0.002463548,0.006186333,0.013588991,0.011384671,0.008403705,0.010734798,0.012525842,0.034527954,0.020214636,0.036490753,0.037275258,0.000678072,0.001363314,0.057866633,0.555234075,0.008482018,0.000737099,0.057398267,0.041368455,0.003879004,0.005711485,0.014966832,0.010658879,0.44007346,0.25902608,0.144243643,0.086396843,0.108412959,0.012067641,0.006334421,0.006379142,0.003610542,,,,,,
unknown,my,75,77,,,,,0.008692559,0.009956446,0.005682525,0.11013899,0.064548008,0.150381625,0.002719539,0.007682976,0.057442162,0.014034863,0.014830261,0.002608656,0.052572928,0.029084425,0.216041774,0.009888147,0.001053752,0.004653655,0.074123167,0.174655631,0.084143586,0.022376984,0.011194843,0.001594506,0.038796362,0.009847476,0.01001169,0.007558296,0.002822039,0.003972297,0.002409534,0.007215196,0.015937774,0.010222471,0.00867969,0.011864612,0.014946914,0.038387455,0.024240952,0.03960957,0.049654171,0.000906551,0.001872411,0.068254158,0.49761191,0.009869098,0.001029978,0.064892463,0.04395052,0.004779569,0.006934712,0.014932857,0.011441509,0.515658319,0.281321645,0.140369818,0.070945241,0.051321916,0.008412524,0.005238325,0.005960546,0.003674607,,,,,,
unknown,family,78,84,,,,,0.011785032,0.017684668,0.005347766,0.137110695,0.054771394,0.13269864,0.005472335,0.014587266,0.074533917,0.011480737,0.010852279,0.001792389,0.049909532,0.024114318,0.134624571,0.009989588,0.000919544,0.002488654,0.087880142,0.132473052,0.078352466,0.042517506,0.009152655,0.002666074,0.069056168,0.01520628,0.013090588,0.009631268,0.002073347,0.008435023,0.005191181,0.009859947,0.024535572,0.021222502,0.011444886,0.02083578,0.026762616,0.048351809,0.045618296,0.042327791,0.062517725,0.001195212,0.002389687,0.109744787,0.373642802,0.010510763,0.001017148,0.082816973,0.091177218,0.011517247,0.008821025,0.016788827,0.009075091,0.505207241,0.327554494,0.152986556,0.069264278,0.031671964,0.008452094,0.006542311,0.009323823,0.005986831,,,,,,
unknown,wer,85,88,,,,,0.00698497,0.008847157,0.003699919,0.101896018,0.083691515,0.172979563,0.007622811,0.008501451,0.088613875,0.01095633,0.008281984,0.001654544,0.051720247,0.027170334,0.187575698,0.005844713,0.000982428,0.002147656,0.140088409,0.204676211,0.147388518,0.062951103,0.011571903,0.00141111,0.094899826,0.028110649,0.007143765,0.006124936,0.002582072,0.004052496,0.006572742,0.00606701,0.043629009,0.033531405,0.009483546,0.009103834,0.014032561,0.046808109,0.070838712,0.021097692,0.063998163,0.001126978,0.001752571,0.167037725,0.348379701,0.006100333,0.000957507,0.134361103,0.106279053,0.006325501,0.016310351,0.018475292,0.005358045,0.450471431,0.324437588,0.169713303,0.077087566,0.053648632,0.006712693,0.004962405,0.005577537,0.003236423,,,,,,
unknown,Baptized,89,97,,,,,0.012079938,0.015716543,0.006511649,0.131128564,0.055319425,0.157118425,0.003991844,0.010970669,0.076199703,0.015671939,0.011483641,0.002081289,0.052897692,0.028085856,0.169153795,0.010721043,0.001466932,0.00298207,0.097455606,0.179901451,0.093027286,0.026399666,0.009766329,0.002051956,0.062795825,0.010109772,0.017818632,0.007964168,0.003216068,0.01024437,0.003012109,0.010616543,0.028976806,0.012979712,0.016043408,0.019777227,0.016433034,0.051753644,0.019939963,0.043720499,0.056809612,0.001009014,0.00138793,0.075931028,0.363003343,0.012007047,0.000847163,0.085429609,0.067504883,0.009931089,0.007072292,0.010856384,0.008949925,0.260885745,0.267436028,0.173317596,0.111457892,0.184897333,0.014874442,0.009924075,0.008832452,0.003627372,,,,,,
unknown,for,98,101,,,,,0.029289057,0.036281016,0.009016009,0.110770598,0.061765511,0.134967759,0.002878195,0.015630618,0.055590156,0.011879659,0.01321679,0.002744985,0.05102754,0.026409317,0.160095617,0.017010262,0.001915354,0.005876041,0.065043941,0.133009821,0.058750045,0.02017243,0.007177501,0.002567124,0.042304926,0.009857339,0.032463517,0.009609239,0.003608218,0.014683519,0.002141703,0.0326843,0.024834301,0.008200301,0.019737013,0.032683689,0.034470875,0.073411554,0.016523745,0.10256435,0.045542013,0.001351508,0.001476298,0.061326724,0.346948087,0.021175742,0.00062898,0.06078269,0.042689797,0.011973395,0.008043271,0.008258613,0.018778834,0.244473517,0.249827921,0.165637195,0.112921968,0.204476133,0.023583995,0.01723033,0.016349519,0.006607275,,,,,,
unknown,19032705,102,110,,,,,0.023996674,0.03692634,0.008197947,0.137601823,0.038409706,0.097102098,0.003024642,0.020996667,0.041992564,0.012522914,0.01329881,0.003834815,0.057892554,0.031312026,0.110846594,0.016803948,0.001441085,0.004802335,0.048751123,0.098048098,0.040509291,0.018191818,0.007256716,0.004035234,0.033125367,0.005881513,0.044740576,0.014057188,0.001591122,0.026999645,0.002668079,0.029790184,0.018918939,0.00929345,0.027085831,0.046228927,0.036215644,0.098786719,0.010362256,0.079012908,0.052166764,0.001143157,0.001552961,0.036785845,0.283941567,0.020730846,0.000568656,0.043060485,0.049601112,0.017720276,0.004354444,0.009667234,0.0181117,0.369017273,0.289156675,0.14692162,0.076436691,0.165313661,0.013781703,0.011256368,0.012690484,0.006875382,,,,,,
unknown,^2705^,111,117,,,,,0.090994947,0.131272987,0.016905684,0.151158556,0.010796945,0.032520816,0.001533087,0.057079621,0.021567652,0.006621013,0.015543951,0.003674301,0.032004651,0.028951213,0.060048025,0.04305039,0.001482437,0.005577164,0.015088079,0.031447172,0.01079463,0.006109571,0.003810913,0.010527466,0.014490133,0.004096373,0.128886148,0.024998045,0.001604432,0.082444273,0.00110095,0.121546999,0.00853749,0.002674021,0.039698437,0.166525394,0.103758641,0.110993825,0.003395947,0.195370346,0.044838641,0.002384037,0.002087155,0.014749423,0.237930506,0.058062185,0.000492438,0.017224137,0.021036163,0.043042641,0.003979175,0.005690036,0.042170621,0.224501982,0.164457202,0.094362497,0.067574866,0.225233853,0.050374124,0.045446683,0.063684948,0.043676559,,,,,,
unknown,of,118,120,,,,,0.073891878,0.121450879,0.016026771,0.139294192,0.01213755,0.03860588,0.001781137,0.047042709,0.025532683,0.008686074,0.017196938,0.004040369,0.03959867,0.03300688,0.064088523,0.038291089,0.001988129,0.005692642,0.017157862,0.036327068,0.012456833,0.007143595,0.004629666,0.008909972,0.0151449,0.004331971,0.111516729,0.025376331,0.001700633,0.065731712,0.001179346,0.105135486,0.010455305,0.002728546,0.040816847,0.14066337,0.10851898,0.115534358,0.00392219,0.148510054,0.043921169,0.001880003,0.00260458,0.016823262,0.242571503,0.046450615,0.000619344,0.019306947,0.020990737,0.033040095,0.004080847,0.007420228,0.030293278,0.201923504,0.140692279,0.081389442,0.060115214,0.258369297,0.054791983,0.045757301,0.064095378,0.042056795,,,,,,
unknown,the,121,124,,,,,0.076308146,0.111537062,0.015313069,0.139475927,0.01211768,0.039284714,0.0016577,0.047909662,0.026541313,0.00794783,0.017435843,0.003980792,0.042790964,0.035555094,0.067340419,0.037747145,0.001741272,0.005341797,0.017745132,0.037704814,0.012825804,0.006557794,0.005061057,0.007934995,0.016551452,0.004231283,0.098885618,0.024644269,0.001819012,0.056712084,0.001097114,0.106070884,0.010587173,0.002601186,0.041044123,0.125533536,0.090480924,0.10350731,0.003611944,0.15278706,0.04944792,0.001985637,0.002299408,0.015328663,0.248392627,0.048089344,0.000575391,0.020606099,0.022051869,0.035937887,0.004078289,0.006506642,0.031271204,0.159226179,0.113258086,0.067646906,0.052979082,0.276397765,0.061801884,0.052301556,0.073633336,0.049459353,,,,,,
unknown,Woodruff,125,133,,,,,0.080459498,0.085491084,0.014978564,0.082803622,0.027372323,0.053404287,0.001405018,0.04855765,0.019910289,0.005898427,0.016565369,0.004544249,0.055023469,0.049185842,0.116595037,0.02446642,0.001701405,0.005917929,0.027674597,0.073786348,0.026633698,0.008188454,0.005976931,0.004597757,0.011704335,0.006666329,0.058636151,0.024427166,0.002356586,0.023159586,0.001179659,0.088022791,0.009428914,0.004325182,0.036811586,0.053982764,0.055155389,0.091590956,0.005282321,0.101854958,0.051653363,0.00140803,0.001712633,0.020681912,0.270219833,0.032817949,0.000469711,0.022569994,0.025522484,0.020220425,0.006173795,0.005272239,0.025890047,0.118738756,0.090303168,0.05784142,0.049084138,0.300628185,0.073562689,0.060893904,0.08607275,0.053204253,,,,,,
unknown,Thompson,134,142,,,,,0.075338073,0.08085417,0.016303591,0.084397852,0.029694648,0.062565714,0.001355123,0.04428808,0.021793928,0.006925046,0.017824451,0.005425068,0.06912522,0.05129515,0.112292781,0.023724446,0.001507535,0.006363234,0.03240338,0.079171747,0.026339687,0.008777498,0.006275419,0.00421751,0.012501756,0.006848775,0.060086835,0.024613041,0.002033813,0.022538967,0.00110451,0.077768408,0.009048435,0.004358179,0.040826425,0.053270679,0.056670621,0.122332536,0.006218811,0.099948362,0.050747603,0.001275698,0.001948586,0.022923036,0.241365075,0.030736081,0.000493782,0.021714395,0.02943583,0.020525729,0.005906317,0.006017494,0.025375044,0.161720887,0.145570695,0.095026173,0.072743081,0.26722163,0.060332544,0.053110652,0.073463559,0.042840783,,,,,,
unknown,and,143,146,,,,,0.062022407,0.071829744,0.01526218,0.090107813,0.032615997,0.068681099,0.001500461,0.038910333,0.024335135,0.007969711,0.017736614,0.005032447,0.066474549,0.049597327,0.117733859,0.023396455,0.001680446,0.005603858,0.036256306,0.084194295,0.030759567,0.009840677,0.006122904,0.004258886,0.014503946,0.007528995,0.058202945,0.022422479,0.00209377,0.023494594,0.001160759,0.071079202,0.010828427,0.005125637,0.042347297,0.054482907,0.055091474,0.13343519,0.007322756,0.091048732,0.049479693,0.001237544,0.001942751,0.025994606,0.239783809,0.029646415,0.000514867,0.024555981,0.033241529,0.020565096,0.006235929,0.006383512,0.022420786,0.152224392,0.140577227,0.092359297,0.070549056,0.315680683,0.057876982,0.050163846,0.065848015,0.037565213,,,,,,
unknown,hart,147,151,,,,,0.056034807,0.068783395,0.013802835,0.100657843,0.037743717,0.079817586,0.001703847,0.038204253,0.027336933,0.009072896,0.014481659,0.00445462,0.077801399,0.043524861,0.123432912,0.020216295,0.001560298,0.004851089,0.039004788,0.091865979,0.034715455,0.011270184,0.007098375,0.004463478,0.016555957,0.006492204,0.056958351,0.022157244,0.002066087,0.0244112,0.001358538,0.058323696,0.010813761,0.005855727,0.036468066,0.055315167,0.052452911,0.113963321,0.007698029,0.081572063,0.04668365,0.001002659,0.001832859,0.026693363,0.275932282,0.025168642,0.000484391,0.026080364,0.03865993,0.020896671,0.005106039,0.007156826,0.019673813,0.13826023,0.124011293,0.081970647,0.066070899,0.31255725,0.071101569,0.062651068,0.07794112,0.042662688,,,,,,
unknown,family,152,158,,,,,0.087380968,0.107189864,0.016712001,0.094649166,0.032256279,0.071380332,0.001866823,0.048870627,0.026017778,0.009126162,0.015192076,0.003870847,0.056333639,0.037436061,0.109695859,0.027758922,0.001523175,0.004502431,0.03514253,0.069055378,0.028229468,0.012118736,0.005325466,0.005273484,0.017111119,0.008261302,0.06793315,0.023215363,0.002262095,0.029923832,0.001298584,0.104129173,0.011241717,0.00495866,0.036983944,0.076891653,0.080956593,0.101348117,0.009472366,0.10856799,0.044336826,0.001387856,0.001961985,0.030869476,0.255756766,0.034251992,0.000434844,0.025691643,0.032517102,0.024130689,0.006589791,0.008989247,0.021625325,0.144341484,0.143351063,0.09326876,0.071509704,0.296701163,0.060842391,0.05385983,0.066185772,0.03811869,,,,,,
unknown,In,159,161,,,,,0.067309454,0.087623425,0.015033108,0.08314573,0.036162015,0.074709445,0.002203113,0.04050561,0.027678216,0.010114069,0.015701594,0.004037496,0.062540986,0.039158981,0.113145687,0.02655255,0.001620654,0.00464337,0.040497091,0.074509405,0.03168641,0.014378801,0.005853883,0.004942015,0.017837636,0.008531537,0.060136449,0.021434415,0.002012784,0.027381953,0.001547755,0.0942377,0.013238366,0.005882349,0.035437815,0.065854855,0.071582228,0.104196258,0.011116765,0.096250013,0.043618623,0.001386535,0.001864747,0.037221115,0.237551928,0.031023869,0.000423157,0.028600436,0.034732461,0.020515243,0.006546768,0.009874692,0.020418612,0.153927535,0.154850572,0.0998808,0.075220242,0.288223892,0.059944004,0.054119427,0.06722305,0.037401646,,,,,,
unknown,the,162,165,,,,,0.074569918,0.089706242,0.015456959,0.073513985,0.033161096,0.066845238,0.001842752,0.044837024,0.027270926,0.008564562,0.01776948,0.004115327,0.061908081,0.044189174,0.113601372,0.026526339,0.00135385,0.004467202,0.036402665,0.072302401,0.030367946,0.011682324,0.005799056,0.004301859,0.01719485,0.008202467,0.055371806,0.022413427,0.002194707,0.024236318,0.001316194,0.087164111,0.012097933,0.005252938,0.039321855,0.060792863,0.066654891,0.105610088,0.009349826,0.108786352,0.04661696,0.001259989,0.001848833,0.033205196,0.214315414,0.031170243,0.000403031,0.028714616,0.033789802,0.02164592,0.006474786,0.007402223,0.020677632,0.139018357,0.142597616,0.091422752,0.069796294,0.394091278,0.050674193,0.041795079,0.048984837,0.027750084,,,,,,
unknown,Baptismal,166,175,,,,,0.079555564,0.089409456,0.026514033,0.049070448,0.023956906,0.074953146,0.001807221,0.040031057,0.028314129,0.01769983,0.022507908,0.00793389,0.131598592,0.042319234,0.06699466,0.015560156,0.003301933,0.005215445,0.033496894,0.060877949,0.019678259,0.010539462,0.005553288,0.002802144,0.009064873,0.005987322,0.066622317,0.022842068,0.002958399,0.02965281,0.000978464,0.055209953,0.006323404,0.003281113,0.084502839,0.037527081,0.040210914,0.110190108,0.005586663,0.05151163,0.036779881,0.000746125,0.001689426,0.027153745,0.116458654,0.018604854,0.000542895,0.013871518,0.030907834,0.020188868,0.005544358,0.006076505,0.011077944,0.022151634,0.0347596,0.03502015,0.053443756,0.780149996,0.043096412,0.0219173,0.013477306,0.005326485,,,,,,
unknown,font,176,180,,,,,0.022335492,0.022155317,0.019801484,0.038952045,0.032696959,0.14201653,0.002910698,0.016230218,0.034357715,0.028060708,0.017560579,0.013305615,0.211518824,0.043413155,0.0722939,0.006235172,0.004010934,0.005720184,0.070359312,0.110690534,0.037535273,0.022393806,0.006955253,0.001264237,0.01250988,0.008099608,0.026993377,0.015566714,0.001934295,0.010257841,0.001541338,0.015822619,0.008907857,0.006583785,0.073370397,0.007389689,0.010458857,0.0697961,0.010015712,0.013631149,0.034301892,0.000516429,0.000923858,0.036022861,0.098474197,0.00789198,0.00068769,0.017666865,0.047852762,0.008664695,0.006162305,0.010954951,0.004803269,0.048901372,0.074636914,0.063156016,0.068410203,0.670996606,0.031163037,0.018874481,0.011506896,0.005317234,,,,,,
